"TagCode"	"TagRateType"	"TR"
"182097"	"MS"	0.984365120423061
"182098"	"NonMS"	0.984365120423061
"182098"	"MS"	0.984365120423061
"182168"	"NonMS"	0.993352909770422
"182168"	"MS"	0.993352909770422
"182179"	"NonMS"	0.378420029759193
"182179"	"MS"	0.994940170257782
"182187"	"NonMS"	0.909805505499285
"182187"	"MS"	0.909805505499285
"182191"	"NonMS"	0.0903751791681494
"182191"	"MS"	1
"182195"	"NonMS"	0.858230091296024
"182195"	"MS"	0.978885058923318
"182196"	"NonMS"	0.19501001016299
"182196"	"MS"	0.995999668265173
"182276"	"NonMS"	0.105621993350168
"182276"	"MS"	0.997635597394779
"182288"	"NonMS"	0.973624893884839
"182288"	"MS"	0.99534647094911
"182299"	"NonMS"	0.973624893884839
"182299"	"MS"	0.99534647094911
"182364"	"NonMS"	0.992495731947545
"182364"	"MS"	0.992495731947545
"182365"	"NonMS"	0.992495731947545
"182365"	"MS"	0.992495731947545
"182366"	"NonMS"	0.992495731947545
"182366"	"MS"	0.992495731947545
"182367"	"NonMS"	0.992495731947545
"182367"	"MS"	0.992495731947545
"182368"	"NonMS"	0.973624893884839
"182368"	"MS"	0.99534647094911
"182369"	"NonMS"	0.198331898697058
"182369"	"MS"	0.98999268121462
"182370"	"NonMS"	0.198331898697058
"182370"	"MS"	0.98999268121462
"182371"	"NonMS"	0.198331898697058
"182371"	"MS"	0.98999268121462
"182372"	"NonMS"	0.285169576560305
"182372"	"MS"	0.969998741273637
"182373"	"NonMS"	0.285169576560305
"182373"	"MS"	0.969998741273637
"182374"	"NonMS"	0.285169576560305
"182374"	"MS"	0.969998741273637
"182394"	"NonMS"	0.966605421173262
"182394"	"MS"	0.988445856294732
"182395"	"NonMS"	0.966605421173262
"182395"	"MS"	0.988445856294732
"182396"	"NonMS"	0.158453612247387
"182396"	"MS"	0.988611630445355
"182397"	"NonMS"	0.158453612247387
"182397"	"MS"	0.988611630445355
"182398"	"NonMS"	0.94986585432626
"182398"	"MS"	0.987983432565364
"182399"	"NonMS"	0.94986585432626
"182399"	"MS"	0.987983432565364
"182464"	"NonMS"	0.0692514226956424
"182464"	"MS"	0.998269559721185
"182465"	"NonMS"	0.0692514226956424
"182465"	"MS"	0.998269559721185
"182466"	"NonMS"	0.280280532867356
"182466"	"MS"	0.996344717780818
"182470"	"NonMS"	0.987778396971502
"182470"	"MS"	0.997913046854525
"182471"	"NonMS"	0.196343700868659
"182471"	"MS"	0.998336380079119
"182472"	"NonMS"	0.196343700868659
"182472"	"MS"	0.998336380079119
"182473"	"NonMS"	0.105621993350168
"182473"	"MS"	0.997635597394779
"182474"	"NonMS"	0.105621993350168
"182474"	"MS"	0.997635597394779
"182475"	"NonMS"	0.989638242894057
"182475"	"MS"	0.997032254705438
"182477"	"NonMS"	0.229918700870891
"182477"	"MS"	0.992562396615281
"182478"	"NonMS"	0.910009003014053
"182478"	"MS"	0.910009003014053
"182479"	"NonMS"	0.124333331867726
"182479"	"MS"	1
"182480"	"NonMS"	1
"182480"	"MS"	1
"182481"	"NonMS"	0.0909372588005872
"182481"	"MS"	0.996024182103873
"182482"	"NonMS"	0.0909372588005872
"182482"	"MS"	0.996024182103873
"182483"	"NonMS"	0.182367440537788
"182483"	"MS"	0.982203062228116
"182484"	"NonMS"	0.182367440537788
"182484"	"MS"	0.982203062228116
"182485"	"NonMS"	0.291035440383691
"182485"	"MS"	0.987500347598788
"182486"	"NonMS"	0.291035440383691
"182486"	"MS"	0.987500347598788
"182487"	"NonMS"	0.0982815554341316
"182487"	"MS"	0.997670369552956
"182488"	"NonMS"	0.0982815554341316
"182488"	"MS"	0.997670369552956
"182489"	"NonMS"	0.280280532867356
"182489"	"MS"	0.996344717780818
"182490"	"NonMS"	0.896328120418638
"182490"	"MS"	0.962336676839674
"182491"	"NonMS"	0.896328120418638
"182491"	"MS"	0.962336676839674
"182492"	"NonMS"	0.896328120418638
"182492"	"MS"	0.962336676839674
"182493"	"NonMS"	0.896328120418638
"182493"	"MS"	0.962336676839674
"182494"	"NonMS"	0.896328120418638
"182494"	"MS"	0.962336676839674
"182495"	"NonMS"	0.158453612247387
"182495"	"MS"	0.988611630445355
"182496"	"NonMS"	0.158453612247387
"182496"	"MS"	0.988611630445355
"182497"	"NonMS"	0.158453612247387
"182497"	"MS"	0.988611630445355
"182498"	"NonMS"	0.158453612247387
"182498"	"MS"	0.988611630445355
"182499"	"NonMS"	0.158453612247387
"182499"	"MS"	0.988611630445355
"182564"	"NonMS"	0.0692514226956424
"182564"	"MS"	0.998269559721185
"182565"	"NonMS"	0.0692514226956424
"182565"	"MS"	0.998269559721185
"182566"	"NonMS"	0.0692514226956424
"182566"	"MS"	0.998269559721185
"182567"	"NonMS"	0.980562053293061
"182567"	"MS"	0.980562053293061
"182568"	"NonMS"	0.980562053293061
"182568"	"MS"	0.980562053293061
"182569"	"NonMS"	0.229918700870891
"182569"	"MS"	0.992562396615281
"182570"	"NonMS"	0.229918700870891
"182570"	"MS"	0.992562396615281
"182571"	"NonMS"	0.229918700870891
"182571"	"MS"	0.992562396615281
"182572"	"NonMS"	0.229918700870891
"182572"	"MS"	0.992562396615281
"182573"	"NonMS"	0.229918700870891
"182573"	"MS"	0.992562396615281
"182574"	"NonMS"	0.930313127258129
"182574"	"MS"	0.965915508808199
"182575"	"NonMS"	0.930313127258129
"182575"	"MS"	0.965915508808199
"182577"	"NonMS"	0.090436568169021
"182577"	"MS"	0.985017665488967
"182578"	"NonMS"	0.090436568169021
"182578"	"MS"	0.985017665488967
"182579"	"NonMS"	0.97999875922824
"182579"	"MS"	0.97999875922824
"182580"	"NonMS"	0.992937970917786
"182580"	"MS"	1
"182583"	"NonMS"	0.990020902164385
"182583"	"MS"	0.990020902164385
"182584"	"NonMS"	0.983498724128154
"182584"	"MS"	0.983498724128154
"182585"	"NonMS"	0.905915684758399
"182585"	"MS"	0.905915684758399
"182586"	"NonMS"	0.905915684758399
"182586"	"MS"	0.905915684758399
"182587"	"NonMS"	0.905915684758399
"182587"	"MS"	0.905915684758399
"182588"	"NonMS"	0.905915684758399
"182588"	"MS"	0.905915684758399
"182594"	"NonMS"	0.915025906735751
"182594"	"MS"	0.915025906735751
"182595"	"NonMS"	0.915025906735751
"182595"	"MS"	0.915025906735751
"182598"	"NonMS"	0.86712636553808
"182598"	"MS"	0.86712636553808
"182599"	"NonMS"	0.995003517379462
"182599"	"MS"	0.995003517379462
"182675"	"NonMS"	0.181359755174667
"182675"	"MS"	0.963331895368446
"182676"	"NonMS"	0.181359755174667
"182676"	"MS"	0.963331895368446
"182677"	"NonMS"	0.18397697600679
"182677"	"MS"	0.986167470459975
"182678"	"NonMS"	0.18397697600679
"182678"	"MS"	0.986167470459975
"182679"	"NonMS"	0.18397697600679
"182679"	"MS"	0.986167470459975
"182680"	"NonMS"	0.18397697600679
"182680"	"MS"	0.986167470459975
"182681"	"NonMS"	0.986725182256719
"182681"	"MS"	0.986725182256719
"182682"	"NonMS"	0.173397954481546
"182682"	"MS"	0.996356755933666
"182683"	"NonMS"	0.173397954481546
"182683"	"MS"	0.996356755933666
"182684"	"NonMS"	0.173397954481546
"182684"	"MS"	0.996356755933666
"182687"	"NonMS"	0.0955355680909742
"182687"	"MS"	0.990958514065921
"182688"	"NonMS"	0.0955355680909742
"182688"	"MS"	0.990958514065921
"182689"	"NonMS"	0.0955355680909742
"182689"	"MS"	0.990958514065921
"182690"	"NonMS"	0.0955355680909742
"182690"	"MS"	0.990958514065921
"182691"	"NonMS"	0.992290093083023
"182691"	"MS"	0.992290093083023
"182692"	"NonMS"	0.591673776133281
"182692"	"MS"	1
"182693"	"NonMS"	0.591673776133281
"182693"	"MS"	1
"182694"	"NonMS"	0.127804496191689
"182694"	"MS"	0.948419190064434
"182695"	"NonMS"	0.584492737350332
"182695"	"MS"	0.96236974789916
"182696"	"NonMS"	0.127804496191689
"182696"	"MS"	0.948419190064434
"182697"	"NonMS"	0.584492737350332
"182697"	"MS"	0.96236974789916
"182698"	"NonMS"	0.042951084079678
"182698"	"MS"	0.994178014604302
"182699"	"NonMS"	0.042951084079678
"182699"	"MS"	0.994178014604302
"182764"	"NonMS"	1
"182764"	"MS"	1
"182765"	"NonMS"	0.288344004921428
"182765"	"MS"	0.928188513208697
"182766"	"NonMS"	0.0363455132271585
"182766"	"MS"	0.955839057899902
"182767"	"NonMS"	0.567140890316659
"182767"	"MS"	1
"182768"	"NonMS"	0.0363455132271585
"182768"	"MS"	0.955839057899902
"182773"	"NonMS"	0.229918700870891
"182773"	"MS"	0.992562396615281
"182776"	"NonMS"	0.995720326922295
"182776"	"MS"	0.995720326922295
"182777"	"NonMS"	0.983139837116618
"182777"	"MS"	0.998205457520364
"182778"	"NonMS"	0.930313127258129
"182778"	"MS"	0.965915508808199
"182779"	"NonMS"	0.930313127258129
"182779"	"MS"	0.965915508808199
"182780"	"NonMS"	0.930313127258129
"182780"	"MS"	0.965915508808199
"182781"	"NonMS"	0.930313127258129
"182781"	"MS"	0.965915508808199
"182782"	"NonMS"	0.980562053293061
"182782"	"MS"	0.980562053293061
"182783"	"NonMS"	0.980562053293061
"182783"	"MS"	0.980562053293061
"182784"	"NonMS"	0.980562053293061
"182784"	"MS"	0.980562053293061
"182785"	"NonMS"	0.256773485024849
"182785"	"MS"	0.993771410775459
"182786"	"NonMS"	0.903766136775845
"182786"	"MS"	0.997499445860578
"182787"	"NonMS"	0.903766136775845
"182787"	"MS"	0.997499445860578
"182789"	"NonMS"	0.930313127258129
"182789"	"MS"	0.965915508808199
"182790"	"NonMS"	0.930313127258129
"182790"	"MS"	0.965915508808199
"182791"	"NonMS"	0.926765230690798
"182791"	"MS"	0.969998532609421
"182792"	"NonMS"	0.926765230690798
"182792"	"MS"	0.969998532609421
"182793"	"NonMS"	0.965291208132948
"182793"	"MS"	0.979762359726227
"182864"	"NonMS"	0.947584973166368
"182864"	"MS"	0.947584973166368
"182866"	"NonMS"	0.460483573598356
"182866"	"MS"	0.905887839168207
"182867"	"NonMS"	0.460483573598356
"182867"	"MS"	0.905887839168207
"182868"	"NonMS"	0.0650244239229557
"182868"	"MS"	0.910275441200726
"182869"	"NonMS"	0.0650244239229557
"182869"	"MS"	0.910275441200726
"182874"	"NonMS"	0.98001455893058
"182874"	"MS"	0.98001455893058
"182875"	"NonMS"	0.941174239550937
"182875"	"MS"	0.941174239550937
"182876"	"NonMS"	1
"182876"	"MS"	1
"182877"	"NonMS"	0.999332175771337
"182877"	"MS"	0.999332175771337
"182878"	"NonMS"	0.214808605159037
"182878"	"MS"	0.990008859139679
"182884"	"NonMS"	0.473458304134548
"182884"	"MS"	0.964354441994724
"182885"	"NonMS"	0.473458304134548
"182885"	"MS"	0.964354441994724
"182886"	"NonMS"	0.473458304134548
"182886"	"MS"	0.964354441994724
"182887"	"NonMS"	0.473458304134548
"182887"	"MS"	0.964354441994724
"182888"	"NonMS"	0.229918700870891
"182888"	"MS"	0.992562396615281
"182890"	"NonMS"	0.196343700868659
"182890"	"MS"	0.998336380079119
"182891"	"NonMS"	0.976102371739632
"182891"	"MS"	0.986531718202104
"182892"	"NonMS"	0.966605421173262
"182892"	"MS"	0.988445856294732
"182893"	"NonMS"	0.955712390409366
"182893"	"MS"	0.955712390409366
"182894"	"NonMS"	0.229918700870891
"182894"	"MS"	0.992562396615281
"182895"	"NonMS"	0.229918700870891
"182895"	"MS"	0.992562396615281
"182965"	"NonMS"	0.903766136775845
"182965"	"MS"	0.997499445860578
"182966"	"NonMS"	0.181359755174667
"182966"	"MS"	0.963331895368446
"182967"	"NonMS"	0.181359755174667
"182967"	"MS"	0.963331895368446
"182968"	"NonMS"	0.18397697600679
"182968"	"MS"	0.986167470459975
"182969"	"NonMS"	0.18397697600679
"182969"	"MS"	0.986167470459975
"182970"	"NonMS"	0.173397954481546
"182970"	"MS"	0.996356755933666
"182971"	"NonMS"	0.188409979018824
"182971"	"MS"	0.967837564880088
"182972"	"NonMS"	0.173397954481546
"182972"	"MS"	0.996356755933666
"182973"	"NonMS"	0.188409979018824
"182973"	"MS"	0.967837564880088
"182974"	"NonMS"	0.173397954481546
"182974"	"MS"	0.996356755933666
"182975"	"NonMS"	0.173397954481546
"182975"	"MS"	0.996356755933666
"182976"	"NonMS"	0.173397954481546
"182976"	"MS"	0.996356755933666
"182982"	"NonMS"	0.945458747400046
"182982"	"MS"	0.99780487804878
"182995"	"NonMS"	0.378420029759193
"182995"	"MS"	0.994940170257782
"182996"	"NonMS"	0.11859952491739
"182996"	"MS"	0.992769440654843
"182997"	"NonMS"	0.450506030777762
"182997"	"MS"	0.995980100910077
"182998"	"NonMS"	0.450506030777762
"182998"	"MS"	0.995980100910077
"182999"	"NonMS"	0.450506030777762
"182999"	"MS"	0.995980100910077
"183064"	"NonMS"	0.0338840650613508
"183064"	"MS"	0.994502861055412
"183065"	"NonMS"	0.0338840650613508
"183065"	"MS"	0.994502861055412
"183066"	"NonMS"	0.0338840650613508
"183066"	"MS"	0.994502861055412
"183067"	"NonMS"	0.176948550100141
"183067"	"MS"	0.974846301472934
"183068"	"NonMS"	0.176948550100141
"183068"	"MS"	0.974846301472934
"183069"	"NonMS"	0.0909372588005872
"183069"	"MS"	0.996024182103873
"183070"	"NonMS"	0.0909372588005872
"183070"	"MS"	0.996024182103873
"183071"	"NonMS"	0.0909372588005872
"183071"	"MS"	0.996024182103873
"183072"	"NonMS"	0.0909372588005872
"183072"	"MS"	0.996024182103873
"183084"	"NonMS"	0.0763500172599367
"183084"	"MS"	0.99785733297844
"183085"	"NonMS"	0.0763500172599367
"183085"	"MS"	0.99785733297844
"183089"	"NonMS"	0.196343700868659
"183089"	"MS"	0.998336380079119
"183090"	"NonMS"	0.994912452500521
"183090"	"MS"	0.994912452500521
"183091"	"NonMS"	0.994912452500521
"183091"	"MS"	0.994912452500521
"183092"	"NonMS"	0.977086320438834
"183092"	"MS"	0.998037966947784
"183093"	"NonMS"	0.977086320438834
"183093"	"MS"	0.998037966947784
"183096"	"NonMS"	0.72302783382732
"183096"	"MS"	0.996672899435058
"183097"	"NonMS"	0.72302783382732
"183097"	"MS"	0.996672899435058
"183098"	"NonMS"	0.72302783382732
"183098"	"MS"	0.996672899435058
"183099"	"NonMS"	0.72302783382732
"183099"	"MS"	0.996672899435058
"183164"	"NonMS"	0.72302783382732
"183164"	"MS"	0.996672899435058
"183165"	"NonMS"	0.72302783382732
"183165"	"MS"	0.996672899435058
"183166"	"NonMS"	0.739805604070165
"183166"	"MS"	0.992723285486443
"183167"	"NonMS"	0.739805604070165
"183167"	"MS"	0.992723285486443
"183168"	"NonMS"	0.291035440383691
"183168"	"MS"	0.987500347598788
"183169"	"NonMS"	0.986278010178253
"183169"	"MS"	0.986278010178253
"183170"	"NonMS"	0.875075803517283
"183170"	"MS"	0.875075803517283
"183171"	"NonMS"	0.986278010178253
"183171"	"MS"	0.986278010178253
"183172"	"NonMS"	0.986278010178253
"183172"	"MS"	0.986278010178253
"183173"	"NonMS"	0.986278010178253
"183173"	"MS"	0.986278010178253
"183174"	"NonMS"	0.986278010178253
"183174"	"MS"	0.986278010178253
"183175"	"NonMS"	0.871492290942296
"183175"	"MS"	0.954494749394161
"183176"	"NonMS"	0.906751735259062
"183176"	"MS"	0.959741753552744
"183177"	"NonMS"	0.291035440383691
"183177"	"MS"	0.987500347598788
"183178"	"NonMS"	0.291035440383691
"183178"	"MS"	0.987500347598788
"183179"	"NonMS"	0.256773485024849
"183179"	"MS"	0.993771410775459
"183180"	"NonMS"	0.962492138469979
"183180"	"MS"	0.962492138469979
"183181"	"NonMS"	0.181359755174667
"183181"	"MS"	0.963331895368446
"183182"	"NonMS"	0.965623421533201
"183182"	"MS"	0.965623421533201
"183184"	"NonMS"	0.697642015005359
"183184"	"MS"	0.970044709388972
"183185"	"NonMS"	0.990021951706246
"183185"	"MS"	0.990021951706246
"183186"	"NonMS"	0.981888918701368
"183186"	"MS"	0.981888918701368
"183187"	"NonMS"	0.980011136652437
"183187"	"MS"	0.980011136652437
"183193"	"NonMS"	0.959940119760479
"183193"	"MS"	0.985000115206488
"183194"	"NonMS"	0.959940119760479
"183194"	"MS"	0.985000115206488
"183195"	"NonMS"	0.926765230690798
"183195"	"MS"	0.969998532609421
"183196"	"NonMS"	0.0374424231483692
"183196"	"MS"	0.995423363102437
"183197"	"NonMS"	0.0374424231483692
"183197"	"MS"	0.995423363102437
"183198"	"NonMS"	0.0374424231483692
"183198"	"MS"	0.995423363102437
"183199"	"NonMS"	0.0374424231483692
"183199"	"MS"	0.995423363102437
"183265"	"NonMS"	0.0295893939875434
"183265"	"MS"	0.987766185229883
"183267"	"NonMS"	0.177711111591415
"183267"	"MS"	0.997050862913631
"183268"	"NonMS"	0.177711111591415
"183268"	"MS"	0.997050862913631
"183269"	"NonMS"	0.567140890316659
"183269"	"MS"	1
"183270"	"NonMS"	0.188409979018824
"183270"	"MS"	0.967837564880088
"183272"	"NonMS"	0.188409979018824
"183272"	"MS"	0.967837564880088
"183275"	"NonMS"	0.0701789494024996
"183275"	"MS"	0.971801659116836
"183276"	"NonMS"	0.0701789494024996
"183276"	"MS"	0.971801659116836
"183277"	"NonMS"	0.976102371739632
"183277"	"MS"	0.986531718202104
"183278"	"NonMS"	0.976102371739632
"183278"	"MS"	0.986531718202104
"183279"	"NonMS"	0.894900802077639
"183279"	"MS"	0.894900802077639
"183280"	"NonMS"	0.894900802077639
"183280"	"MS"	0.894900802077639
"183281"	"NonMS"	0.994912452500521
"183281"	"MS"	0.994912452500521
"183282"	"NonMS"	0.994912452500521
"183282"	"MS"	0.994912452500521
"183283"	"NonMS"	0.994912452500521
"183283"	"MS"	0.994912452500521
"183284"	"NonMS"	0.994912452500521
"183284"	"MS"	0.994912452500521
"183285"	"NonMS"	0.977086320438834
"183285"	"MS"	0.998037966947784
"183286"	"NonMS"	0.977086320438834
"183286"	"MS"	0.998037966947784
"183287"	"NonMS"	0.977086320438834
"183287"	"MS"	0.998037966947784
"183288"	"NonMS"	0.977086320438834
"183288"	"MS"	0.998037966947784
"183289"	"NonMS"	0.984360465116279
"183289"	"MS"	0.984360465116279
"183290"	"NonMS"	0.176948550100141
"183290"	"MS"	0.974846301472934
"183291"	"NonMS"	0.176948550100141
"183291"	"MS"	0.974846301472934
"183294"	"NonMS"	0.288344004921428
"183294"	"MS"	0.928188513208697
"183295"	"NonMS"	0.288344004921428
"183295"	"MS"	0.928188513208697
"183296"	"NonMS"	0.288344004921428
"183296"	"MS"	0.928188513208697
"183297"	"NonMS"	0.0731373619506805
"183297"	"MS"	0.998503307690005
"183364"	"NonMS"	0.998511904761905
"183364"	"MS"	0.998511904761905
"183366"	"NonMS"	0.158453612247387
"183366"	"MS"	0.988611630445355
"183367"	"NonMS"	0.94518425863562
"183367"	"MS"	0.999857502010239
"183368"	"NonMS"	0.945294636318802
"183368"	"MS"	0.999976286084674
"183369"	"NonMS"	0.278466118598223
"183369"	"MS"	0.992061199402007
"183370"	"NonMS"	1
"183370"	"MS"	1
"183371"	"NonMS"	1
"183371"	"MS"	1
"183374"	"NonMS"	0.965623421533201
"183374"	"MS"	0.965623421533201
"183379"	"NonMS"	0.995423769290846
"183379"	"MS"	0.995423769290846
"183380"	"NonMS"	0.995423769290846
"183380"	"MS"	0.995423769290846
"183381"	"NonMS"	0.0701789494024996
"183381"	"MS"	0.971801659116836
"183382"	"NonMS"	0.0701789494024996
"183382"	"MS"	0.971801659116836
"183383"	"NonMS"	0.0701789494024996
"183383"	"MS"	0.971801659116836
"183384"	"NonMS"	0.0701789494024996
"183384"	"MS"	0.971801659116836
"183385"	"NonMS"	0.894900802077639
"183385"	"MS"	0.894900802077639
"183386"	"NonMS"	0.894900802077639
"183386"	"MS"	0.894900802077639
"183387"	"NonMS"	0.894900802077639
"183387"	"MS"	0.894900802077639
"183388"	"NonMS"	0.894900802077639
"183388"	"MS"	0.894900802077639
"183389"	"NonMS"	0.894900802077639
"183389"	"MS"	0.894900802077639
"183390"	"NonMS"	0.894900802077639
"183390"	"MS"	0.894900802077639
"183391"	"NonMS"	1
"183391"	"MS"	1
"183392"	"NonMS"	1
"183392"	"MS"	1
"183393"	"NonMS"	1
"183393"	"MS"	1
"183394"	"NonMS"	1
"183394"	"MS"	1
"183395"	"NonMS"	0.0909372588005872
"183395"	"MS"	0.996024182103873
"183396"	"NonMS"	0.0909372588005872
"183396"	"MS"	0.996024182103873
"183397"	"NonMS"	0.0909372588005872
"183397"	"MS"	0.996024182103873
"183398"	"NonMS"	0.0909372588005872
"183398"	"MS"	0.996024182103873
"183399"	"NonMS"	0.176948550100141
"183399"	"MS"	0.974846301472934
"183464"	"NonMS"	0.182367440537788
"183464"	"MS"	0.982203062228116
"183465"	"NonMS"	0.182367440537788
"183465"	"MS"	0.982203062228116
"183466"	"NonMS"	0.182367440537788
"183466"	"MS"	0.982203062228116
"183467"	"NonMS"	0.995423769290846
"183467"	"MS"	0.995423769290846
"183468"	"NonMS"	0.995423769290846
"183468"	"MS"	0.995423769290846
"183469"	"NonMS"	0.193255654394111
"183469"	"MS"	0.97349451982644
"183470"	"NonMS"	0.193255654394111
"183470"	"MS"	0.97349451982644
"183471"	"NonMS"	0.291035440383691
"183471"	"MS"	0.987500347598788
"183472"	"NonMS"	0.94986585432626
"183472"	"MS"	0.987983432565364
"183473"	"NonMS"	0.0982815554341316
"183473"	"MS"	0.997670369552956
"183474"	"NonMS"	0.0982815554341316
"183474"	"MS"	0.997670369552956
"183475"	"NonMS"	0.0982815554341316
"183475"	"MS"	0.997670369552956
"183476"	"NonMS"	0.0982815554341316
"183476"	"MS"	0.997670369552956
"183477"	"NonMS"	0.256773485024849
"183477"	"MS"	0.993771410775459
"183480"	"NonMS"	0.398802324725962
"183480"	"MS"	0.978477155894415
"183481"	"NonMS"	0.267613086544142
"183481"	"MS"	0.986453448759569
"183483"	"NonMS"	0.969894293215421
"183483"	"MS"	0.969894293215421
"183484"	"NonMS"	0.0701789494024996
"183484"	"MS"	0.971801659116836
"183485"	"NonMS"	0.994912452500521
"183485"	"MS"	0.994912452500521
"183493"	"NonMS"	0.94986585432626
"183493"	"MS"	0.987983432565364
"183498"	"NonMS"	0.944979919678715
"183498"	"MS"	0.944979919678715
"183499"	"NonMS"	0.936276096004285
"183499"	"MS"	0.9942767765099
"183564"	"NonMS"	0.102189772703964
"183564"	"MS"	0.990621271706951
"183565"	"NonMS"	0.102189772703964
"183565"	"MS"	0.990621271706951
"183566"	"NonMS"	0.102189772703964
"183566"	"MS"	0.990621271706951
"183567"	"NonMS"	0.110680035522393
"183567"	"MS"	0.98455359901143
"183568"	"NonMS"	0.102189772703964
"183568"	"MS"	0.990621271706951
"183569"	"NonMS"	0.930313127258129
"183569"	"MS"	0.965915508808199
"183570"	"NonMS"	0.930313127258129
"183570"	"MS"	0.965915508808199
"183571"	"NonMS"	0.993598448108632
"183571"	"MS"	1
"183572"	"NonMS"	1
"183572"	"MS"	1
"183573"	"NonMS"	1
"183573"	"MS"	1
"183581"	"NonMS"	0.121535124132944
"183581"	"MS"	0.989732577257323
"183582"	"NonMS"	0.121535124132944
"183582"	"MS"	0.989732577257323
"183583"	"NonMS"	0.121535124132944
"183583"	"MS"	0.989732577257323
"183587"	"NonMS"	0.0763500172599367
"183587"	"MS"	0.99785733297844
"183591"	"NonMS"	0.980005646672313
"183591"	"MS"	0.980005646672313
"183592"	"NonMS"	0.953575651637448
"183592"	"MS"	0.953575651637448
"183593"	"NonMS"	0.953575651637448
"183593"	"MS"	0.953575651637448
"183594"	"NonMS"	0.994011708450641
"183594"	"MS"	0.994011708450641
"183596"	"NonMS"	0.965291208132948
"183596"	"MS"	0.979762359726227
"183597"	"NonMS"	0.965291208132948
"183597"	"MS"	0.979762359726227
"183598"	"NonMS"	0.977086320438834
"183598"	"MS"	0.998037966947784
"183599"	"NonMS"	0.977086320438834
"183599"	"MS"	0.998037966947784
"183608"	"NonMS"	0.985689718707775
"183608"	"MS"	0.985689718707775
"183609"	"NonMS"	0.985689718707775
"183609"	"MS"	0.985689718707775
"183664"	"NonMS"	0.150606361628717
"183664"	"MS"	1
"183665"	"NonMS"	0.150606361628717
"183665"	"MS"	1
"183666"	"NonMS"	0.150606361628717
"183666"	"MS"	1
"183667"	"NonMS"	0.150606361628717
"183667"	"MS"	1
"183668"	"NonMS"	0.977086320438834
"183668"	"MS"	0.998037966947784
"183669"	"NonMS"	0.977086320438834
"183669"	"MS"	0.998037966947784
"183670"	"NonMS"	0.169366245895576
"183670"	"MS"	0.98093338129967
"183671"	"NonMS"	0.6142105911836
"183671"	"MS"	0.969819827124856
"183673"	"NonMS"	0.26882788186757
"183673"	"MS"	0.996453412049696
"183674"	"NonMS"	0.26882788186757
"183674"	"MS"	0.996453412049696
"183675"	"NonMS"	0.987357194847938
"183675"	"MS"	1
"183676"	"NonMS"	0.0909372588005872
"183676"	"MS"	0.996024182103873
"183677"	"NonMS"	0.291035440383691
"183677"	"MS"	0.987500347598788
"183678"	"NonMS"	0.256773485024849
"183678"	"MS"	0.993771410775459
"183679"	"NonMS"	0.094347862954933
"183679"	"MS"	0.997141666021773
"183681"	"NonMS"	0.967588440600705
"183681"	"MS"	0.996036716237115
"183682"	"NonMS"	1
"183682"	"MS"	1
"183683"	"NonMS"	0.970083781378102
"183683"	"MS"	0.998344568088366
"183684"	"NonMS"	0.0295893939875434
"183684"	"MS"	0.987766185229883
"183685"	"NonMS"	0.0295893939875434
"183685"	"MS"	0.987766185229883
"183687"	"NonMS"	0.91014095094907
"183687"	"MS"	0.976296457572312
"183688"	"NonMS"	0.894900802077639
"183688"	"MS"	0.894900802077639
"183689"	"NonMS"	0.936419913160852
"183689"	"MS"	0.936419913160852
"183690"	"NonMS"	0.0731373619506805
"183690"	"MS"	0.998503307690005
"183691"	"NonMS"	0.193255654394111
"183691"	"MS"	0.97349451982644
"183692"	"NonMS"	0.193255654394111
"183692"	"MS"	0.97349451982644
"183693"	"NonMS"	0.0982815554341316
"183693"	"MS"	0.997670369552956
"183694"	"NonMS"	0.0982815554341316
"183694"	"MS"	0.997670369552956
"183695"	"NonMS"	0.0982815554341316
"183695"	"MS"	0.997670369552956
"183767"	"NonMS"	0.100256133519925
"183767"	"MS"	0.971040588191162
"183768"	"NonMS"	0.100256133519925
"183768"	"MS"	0.971040588191162
"183769"	"NonMS"	0.100256133519925
"183769"	"MS"	0.971040588191162
"183770"	"NonMS"	0.100256133519925
"183770"	"MS"	0.971040588191162
"183771"	"NonMS"	0.277887345898651
"183771"	"MS"	0.995798421372192
"183772"	"NonMS"	0.277887345898651
"183772"	"MS"	0.995798421372192
"183774"	"NonMS"	0.196710168181069
"183774"	"MS"	0.995705151405477
"183775"	"NonMS"	0.175522126631021
"183775"	"MS"	0.995535318293368
"183776"	"NonMS"	0.175522126631021
"183776"	"MS"	0.995535318293368
"183777"	"NonMS"	0.967588440600705
"183777"	"MS"	0.996036716237115
"183778"	"NonMS"	0.967588440600705
"183778"	"MS"	0.996036716237115
"183779"	"NonMS"	0.967588440600705
"183779"	"MS"	0.996036716237115
"183780"	"NonMS"	0.967588440600705
"183780"	"MS"	0.996036716237115
"183781"	"NonMS"	0.196710168181069
"183781"	"MS"	0.995705151405477
"183782"	"NonMS"	0.196710168181069
"183782"	"MS"	0.995705151405477
"183784"	"NonMS"	0.0324961805808468
"183784"	"MS"	0.987218031072602
"183785"	"NonMS"	0.0324961805808468
"183785"	"MS"	0.987218031072602
"183786"	"NonMS"	0.0324961805808468
"183786"	"MS"	0.987218031072602
"183787"	"NonMS"	0.0324961805808468
"183787"	"MS"	0.987218031072602
"183791"	"NonMS"	0.934323311034331
"183791"	"MS"	0.934323311034331
"183792"	"NonMS"	0.934323311034331
